Country/Region,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Bahrain,03-07-2020,46483,274,820,45663,Eastern Mediterranean
Bangladesh,03-07-2020,342482,670,631,341851,South-East Asia
Barbados,03-07-2020,186043,1991,1180,184863,Americas
Belarus,03-07-2020,34137,33,275,33862,Europe
Belgium,03-07-2020,310113,1740,360,309753,Europe
Benin,03-07-2020,277464,1947,997,276467,Africa
Bhutan,03-07-2020,445688,2129,1047,444641,South-East Asia
Bolivia,03-07-2020,51139,523,798,50341,Americas
Bosnia and Herzegovina,03-07-2020,139970,380,1061,138909,Europe
Brazil,03-07-2020,140225,669,1176,139049,Americas
Brunei,03-07-2020,128012,2117,794,127218,Western Pacific
Bulgaria,03-07-2020,139557,2054,826,138731,Europe
Burkina Faso,03-07-2020,429747,533,674,429073,Africa
Cabo Verde,03-07-2020,274414,179,1180,273234,Africa
Cambodia,03-07-2020,199380,234,1140,198240,Western Pacific
Cameroon,03-07-2020,184354,573,1030,183324,Africa
Canada,03-07-2020,283012,411,278,282734,Americas
Canada,03-07-2020,12600,2172,793,11807,Americas
Canada,03-07-2020,43202,1306,108,43094,Americas
Canada,03-07-2020,426307,832,210,426097,Americas
Canada,03-07-2020,364922,39,881,364041,Americas
Canada,03-07-2020,80125,2208,219,79906,Americas
Canada,03-07-2020,314921,2025,486,314435,Americas
Canada,03-07-2020,281248,722,473,280775,Americas
Canada,03-07-2020,288985,119,646,288339,Americas
Canada,03-07-2020,186619,2070,1004,185615,Americas
Central African Republic,03-07-2020,410381,124,162,410219,Africa
Chad,03-07-2020,104040,2208,17,104023,Africa
Chile,03-07-2020,137443,180,147,137296,Americas
China,03-07-2020,360396,874,1198,359198,Western Pacific
China,03-07-2020,53441,1737,74,53367,Western Pacific
China,03-07-2020,368786,1179,1058,367728,Western Pacific
China,03-07-2020,301778,913,13,301765,Western Pacific
China,03-07-2020,298166,1753,1235,296931,Western Pacific
China,03-07-2020,347516,541,1183,346333,Western Pacific
China,03-07-2020,165291,1274,602,164689,Western Pacific
China,03-07-2020,59295,1583,27,59268,Western Pacific
China,03-07-2020,86083,2255,704,85379,Western Pacific
China,03-07-2020,284498,1378,587,283911,Western Pacific
China,03-07-2020,234649,1789,67,234582,Western Pacific
China,03-07-2020,125892,2407,888,125004,Western Pacific
China,03-07-2020,180822,1884,460,180362,Western Pacific
China,03-07-2020,268896,305,124,268772,Western Pacific
China,03-07-2020,348452,1148,1164,347288,Western Pacific
China,03-07-2020,48519,2486,237,48282,Western Pacific
China,03-07-2020,402147,2093,351,401796,Western Pacific
China,03-07-2020,21240,378,109,21131,Western Pacific
China,03-07-2020,156547,1068,887,155660,Western Pacific
China,03-07-2020,418616,1057,278,418338,Western Pacific
China,03-07-2020,302059,981,131,301928,Western Pacific
China,03-07-2020,158622,1448,788,157834,Western Pacific
China,03-07-2020,61847,948,628,61219,Western Pacific
China,03-07-2020,258809,2410,14,258795,Western Pacific
China,03-07-2020,217037,546,630,216407,Western Pacific
China,03-07-2020,296788,193,1209,295579,Western Pacific
China,03-07-2020,100381,147,1101,99280,Western Pacific
China,03-07-2020,341081,763,7,341074,Western Pacific
China,03-07-2020,160788,2464,1134,159654,Western Pacific
China,03-07-2020,234903,1930,474,234429,Western Pacific
China,03-07-2020,180552,37,566,179986,Western Pacific
China,03-07-2020,444184,2308,1144,443040,Western Pacific
China,03-07-2020,298636,845,722,297914,Western Pacific
Colombia,03-07-2020,182787,413,1060,181727,Americas
Congo (Brazzaville),03-07-2020,42769,106,658,42111,Africa
Congo (Kinshasa),03-07-2020,182150,1,101,182049,Africa
Costa Rica,03-07-2020,287932,1865,33,287899,Americas
Cote d'Ivoire,03-07-2020,83498,64,841,82657,Africa
Croatia,03-07-2020,320009,517,1026,318983,Europe
Cuba,03-07-2020,303147,635,821,302326,Americas
Cyprus,03-07-2020,26430,1210,234,26196,Europe
Czechia,03-07-2020,7868,2377,244,7624,Europe
Denmark,03-07-2020,150408,237,1015,149393,Europe
Greenland,03-07-2020,188761,194,1073,187688,Europe
Denmark,03-07-2020,297831,308,406,297425,Europe
Djibouti,03-07-2020,353471,427,1098,352373,Eastern Mediterranean
Dominican Republic,03-07-2020,319775,2329,790,318985,Americas
Ecuador,03-07-2020,422083,1558,880,421203,Americas
Egypt,03-07-2020,212671,2469,357,212314,Eastern Mediterranean
El Salvador,03-07-2020,360118,1893,652,359466,Americas
Equatorial Guinea,03-07-2020,246883,1404,1112,245771,Africa
Eritrea,03-07-2020,170940,964,643,170297,Africa
Estonia,03-07-2020,59513,68,813,58700,Europe
Eswatini,03-07-2020,55514,1011,137,55377,Africa
Ethiopia,03-07-2020,445030,1186,563,444467,Africa
Fiji,03-07-2020,306285,149,292,305993,Western Pacific
Finland,03-07-2020,179749,25,731,179018,Europe
France,03-07-2020,142350,1604,438,141912,Europe
France,03-07-2020,243165,15,48,243117,Europe
France,03-07-2020,382669,1334,167,382502,Europe
France,03-07-2020,295446,693,1214,294232,Europe
France,03-07-2020,157064,1306,429,156635,Europe
France,03-07-2020,393928,802,213,393715,Europe
France,03-07-2020,131788,1922,886,130902,Europe
France,03-07-2020,246597,1864,100,246497,Europe
France,03-07-2020,380082,1060,902,379180,Europe
France,03-07-2020,230154,2261,1019,229135,Europe
Gabon,03-07-2020,258561,1942,1043,257518,Africa
Gambia,03-07-2020,425892,9,187,425705,Africa
Georgia,03-07-2020,440656,1681,262,440394,Europe
Germany,03-07-2020,106262,2452,585,105677,Europe
Ghana,03-07-2020,425619,1133,171,425448,Africa
Greece,03-07-2020,230440,869,1082,229358,Europe
Guatemala,03-07-2020,286673,1859,380,286293,Americas
Guinea,03-07-2020,408015,477,783,407232,Africa
Guyana,03-07-2020,290284,1837,340,289944,Americas
Haiti,03-07-2020,30395,2082,748,29647,Americas
Holy See,03-07-2020,226037,974,128,225909,Europe
Honduras,03-07-2020,269852,2289,1119,268733,Americas
Hungary,03-07-2020,169614,333,964,168650,Europe
Iceland,03-07-2020,134615,914,202,134413,Europe
India,03-07-2020,78725,421,933,77792,South-East Asia
Indonesia,03-07-2020,92064,1225,242,91822,South-East Asia
Iran,03-07-2020,303383,1996,603,302780,Eastern Mediterranean
Iraq,03-07-2020,442401,837,65,442336,Eastern Mediterranean
Ireland,03-07-2020,6492,1127,976,5516,Europe
Israel,03-07-2020,291228,2180,1108,290120,Europe
Italy,03-07-2020,255240,837,443,254797,Europe
Jamaica,03-07-2020,292204,2477,310,291894,Americas
Japan,03-07-2020,314396,1083,1051,313345,Western Pacific
Jordan,03-07-2020,326441,183,555,325886,Eastern Mediterranean
Kazakhstan,03-07-2020,62994,1246,37,62957,Europe
Kenya,03-07-2020,58031,1688,806,57225,Africa
South Korea,03-07-2020,262002,2078,1056,260946,Western Pacific
Kuwait,03-07-2020,376465,2057,912,375553,Eastern Mediterranean
Kyrgyzstan,03-07-2020,93897,1231,818,93079,Europe
Latvia,03-07-2020,228084,1544,493,227591,Europe
Lebanon,03-07-2020,127048,921,1094,125954,Eastern Mediterranean
Liberia,03-07-2020,207735,2397,334,207401,Africa
Liechtenstein,03-07-2020,118652,1117,602,118050,Europe
Lithuania,03-07-2020,114113,487,72,114041,Europe
Luxembourg,03-07-2020,426210,1836,832,425378,Europe
Madagascar,03-07-2020,370359,938,1112,369247,Africa
Malaysia,03-07-2020,275184,1714,775,274409,Western Pacific
Maldives,03-07-2020,243116,2236,1044,242072,South-East Asia
Malta,03-07-2020,137452,243,36,137416,Europe
Mauritania,03-07-2020,135798,1256,621,135177,Africa
Mauritius,03-07-2020,208421,1282,478,207943,Africa
Mexico,03-07-2020,237421,2014,1093,236328,Americas
Moldova,03-07-2020,231751,90,223,231528,Europe
Monaco,03-07-2020,391204,914,128,391076,Europe
Mongolia,03-07-2020,428032,1968,703,427329,Western Pacific
Montenegro,03-07-2020,198957,161,82,198875,Europe
Morocco,03-07-2020,302555,1249,1126,301429,Eastern Mediterranean
Namibia,03-07-2020,347323,1241,43,347280,Africa
Nepal,03-07-2020,364169,2122,184,363985,South-East Asia
Netherlands,03-07-2020,201854,200,696,201158,Europe
Netherlands,03-07-2020,368065,1763,295,367770,Europe
Netherlands,03-07-2020,373106,558,33,373073,Europe
Netherlands,03-07-2020,137583,1375,813,136770,Europe
New Zealand,03-07-2020,273434,659,1026,272408,Western Pacific
Nicaragua,03-07-2020,370550,399,727,369823,Americas
Niger,03-07-2020,288617,882,919,287698,Africa
Nigeria,03-07-2020,397672,518,105,397567,Africa
North Macedonia,03-07-2020,172086,911,845,171241,Europe
Norway,03-07-2020,371375,2288,950,370425,Europe
Oman,03-07-2020,201768,1283,31,201737,Eastern Mediterranean
Pakistan,03-07-2020,438331,218,570,437761,Eastern Mediterranean
Panama,03-07-2020,107035,1100,186,106849,Americas
Papua New Guinea,03-07-2020,280277,247,563,279714,Western Pacific
Paraguay,03-07-2020,363717,378,29,363688,Americas
Peru,03-07-2020,310008,1380,101,309907,Americas
Philippines,03-07-2020,61252,2052,1057,60195,Western Pacific
Poland,03-07-2020,142636,1766,178,142458,Europe
Portugal,03-07-2020,400776,1181,912,399864,Europe
Qatar,03-07-2020,112938,1741,844,112094,Eastern Mediterranean
Romania,03-07-2020,232133,810,680,231453,Europe
Russia,03-07-2020,437593,1763,304,437289,Europe
Rwanda,03-07-2020,162920,707,615,162305,Africa
Saint Lucia,03-07-2020,141683,454,1008,140675,Americas
Saint Vincent and the Grenadines,03-07-2020,7466,1227,628,6838,Americas
San Marino,03-07-2020,59900,1693,560,59340,Europe
Saudi Arabia,03-07-2020,204114,2359,29,204085,Eastern Mediterranean
Senegal,03-07-2020,108952,1971,604,108348,Africa
Serbia,03-07-2020,56022,2138,260,55762,Europe
Seychelles,03-07-2020,320950,28,356,320594,Africa
Singapore,03-07-2020,101469,1362,921,100548,Western Pacific
Slovakia,03-07-2020,258722,2400,1033,257689,Europe
Slovenia,03-07-2020,391325,1098,378,390947,Europe
Somalia,03-07-2020,52205,1026,1003,51202,Eastern Mediterranean
South Africa,03-07-2020,420399,89,1141,419258,Africa
Spain,03-07-2020,91306,1842,1147,90159,Europe
Sri Lanka,03-07-2020,421238,149,631,420607,South-East Asia
Sudan,03-07-2020,346411,58,1142,345269,Eastern Mediterranean
Suriname,03-07-2020,248313,1661,602,247711,Americas
Sweden,03-07-2020,256303,2373,340,255963,Europe
Switzerland,03-07-2020,255040,2472,1125,253915,Europe
Taiwan*,03-07-2020,120221,1135,867,119354,Western Pacific
Tanzania,03-07-2020,45878,741,562,45316,Africa
Thailand,03-07-2020,361511,646,515,360996,South-East Asia
Togo,03-07-2020,213232,1258,603,212629,Africa
Trinidad and Tobago,03-07-2020,266622,953,266,266356,Americas
Tunisia,03-07-2020,203619,1901,628,202991,Eastern Mediterranean
Turkey,03-07-2020,23333,2151,415,22918,Europe
Uganda,03-07-2020,18578,326,790,17788,Africa
Ukraine,03-07-2020,117304,1178,585,116719,Europe
United Arab Emirates,03-07-2020,414981,1180,390,414591,Eastern Mediterranean
United Kingdom,03-07-2020,430056,1386,879,429177,Europe
United Kingdom,03-07-2020,410621,210,575,410046,Europe
United Kingdom,03-07-2020,40059,2279,645,39414,Europe
United Kingdom,03-07-2020,51436,93,902,50534,Europe
United Kingdom,03-07-2020,136492,2235,859,135633,Europe
United Kingdom,03-07-2020,327865,170,80,327785,Europe
United Kingdom,03-07-2020,102508,195,557,101951,Europe
Uruguay,03-07-2020,355158,348,943,354215,Americas
US,03-07-2020,248406,934,969,247437,Americas
Uzbekistan,03-07-2020,174717,820,1145,173572,Europe
Venezuela,03-07-2020,289565,1570,719,288846,Americas
Vietnam,03-07-2020,440794,1671,868,439926,Western Pacific
Zambia,03-07-2020,189966,2482,367,189599,Africa
Zimbabwe,03-07-2020,395533,1296,455,395078,Africa
Dominica,03-07-2020,204780,1317,701,204079,Americas
Grenada,03-07-2020,40617,1715,802,39815,Americas
Mozambique,03-07-2020,117336,2232,987,116349,Africa
Syria,03-07-2020,392361,1079,800,391561,Eastern Mediterranean
Timor-Leste,03-07-2020,108431,594,427,108004,South-East Asia
Belize,03-07-2020,96014,2096,474,95540,Americas
Laos,03-07-2020,18959,1698,528,18431,Western Pacific
Libya,03-07-2020,262699,679,113,262586,Eastern Mediterranean
West Bank and Gaza,03-07-2020,103798,1957,342,103456,Eastern Mediterranean
Guinea-Bissau,03-07-2020,233586,544,676,232910,Africa
Mali,03-07-2020,423338,2064,1086,422252,Africa
Saint Kitts and Nevis,03-07-2020,363459,604,741,362718,Americas
Canada,03-07-2020,102212,2146,785,101427,Americas
Canada,03-07-2020,186686,241,1111,185575,Americas
Kosovo,03-07-2020,269569,2319,447,269122,Europe
Burma,03-07-2020,367796,728,557,367239,South-East Asia
United Kingdom,03-07-2020,10978,2001,601,10377,Europe
United Kingdom,03-07-2020,346157,1393,160,345997,Europe
United Kingdom,03-07-2020,136589,2323,165,136424,Europe
Botswana,03-07-2020,119320,737,263,119057,Africa
Burundi,03-07-2020,45014,1050,577,44437,Africa
Sierra Leone,03-07-2020,201615,1946,142,201473,Africa
Malawi,03-07-2020,275881,1153,831,275050,Africa
United Kingdom,03-07-2020,355138,120,852,354286,Europe
France,03-07-2020,198561,1645,1207,197354,Europe
South Sudan,03-07-2020,172116,1861,930,171186,Africa
Western Sahara,03-07-2020,217452,426,544,216908,Africa
Sao Tome and Principe,03-07-2020,369226,1004,84,369142,Africa
Yemen,03-07-2020,437951,97,1086,436865,Eastern Mediterranean
Comoros,03-07-2020,294223,1104,1204,293019,Africa
Tajikistan,03-07-2020,97192,1449,65,97127,Europe
Lesotho,03-07-2020,253388,16,312,253076,Africa
Afghanistan,04-07-2020,149379,2142,756,148623,Eastern Mediterranean
Albania,04-07-2020,329231,2415,889,328342,Europe
Algeria,04-07-2020,376788,1721,101,376687,Africa
Andorra,04-07-2020,129248,1193,714,128534,Europe
Angola,04-07-2020,330441,138,0,330441,Africa
Antigua and Barbuda,04-07-2020,216006,2427,1194,214812,Americas
Argentina,04-07-2020,154056,261,310,153746,Americas
Armenia,04-07-2020,20101,25,694,19407,Europe
Australia,04-07-2020,347515,947,198,347317,Western Pacific
Australia,04-07-2020,308889,2272,547,308342,Western Pacific
Australia,04-07-2020,164458,1411,250,164208,Western Pacific
Australia,04-07-2020,188922,2066,648,188274,Western Pacific
Australia,04-07-2020,98686,654,447,98239,Western Pacific
Australia,04-07-2020,227055,867,141,226914,Western Pacific
Australia,04-07-2020,185958,356,1093,184865,Western Pacific
Australia,04-07-2020,302716,2076,980,301736,Western Pacific
Austria,04-07-2020,282329,1011,1026,281303,Europe
Azerbaijan,04-07-2020,211676,2185,860,210816,Europe
Bahamas,04-07-2020,102574,818,912,101662,Americas
Bahrain,04-07-2020,378633,542,28,378605,Eastern Mediterranean
Bangladesh,04-07-2020,22455,2093,660,21795,South-East Asia
Barbados,04-07-2020,309808,632,1074,308734,Americas
Belarus,04-07-2020,138513,1826,1126,137387,Europe
Belgium,04-07-2020,445653,421,97,445556,Europe
Benin,04-07-2020,423052,635,336,422716,Africa
Bhutan,04-07-2020,221878,2168,1003,220875,South-East Asia
Bolivia,04-07-2020,120640,320,644,119996,Americas
Bosnia and Herzegovina,04-07-2020,124922,375,234,124688,Europe
Brazil,04-07-2020,222365,2480,646,221719,Americas
Brunei,04-07-2020,253616,631,296,253320,Western Pacific
Bulgaria,04-07-2020,48426,2466,347,48079,Europe
Burkina Faso,04-07-2020,418996,2490,337,418659,Africa
Cabo Verde,04-07-2020,26328,844,620,25708,Africa
Cambodia,04-07-2020,148330,1804,762,147568,Western Pacific
Cameroon,04-07-2020,44091,2226,85,44006,Africa
Canada,04-07-2020,220211,2489,444,219767,Americas
Canada,04-07-2020,39672,1458,131,39541,Americas
Canada,04-07-2020,252792,1419,982,251810,Americas
Canada,04-07-2020,206282,1459,887,205395,Americas
Canada,04-07-2020,256343,2086,546,255797,Americas
Canada,04-07-2020,125643,202,1208,124435,Americas
Canada,04-07-2020,70490,795,1107,69383,Americas
Canada,04-07-2020,323507,1032,656,322851,Americas
Canada,04-07-2020,424627,263,274,424353,Americas
Canada,04-07-2020,60372,852,1154,59218,Americas
Central African Republic,04-07-2020,187043,1596,1213,185830,Africa
Chad,04-07-2020,141535,2241,405,141130,Africa
Chile,04-07-2020,376105,1012,142,375963,Americas
China,04-07-2020,361718,1504,981,360737,Western Pacific
China,04-07-2020,370031,1328,1174,368857,Western Pacific
China,04-07-2020,298927,2346,853,298074,Western Pacific
China,04-07-2020,249883,2313,651,249232,Western Pacific
China,04-07-2020,65420,608,364,65056,Western Pacific
China,04-07-2020,197397,1038,816,196581,Western Pacific
China,04-07-2020,300819,1117,631,300188,Western Pacific
China,04-07-2020,406298,2480,1036,405262,Western Pacific
China,04-07-2020,272494,483,842,271652,Western Pacific
China,04-07-2020,35325,1568,874,34451,Western Pacific
China,04-07-2020,149015,854,1062,147953,Western Pacific
China,04-07-2020,351000,660,1050,349950,Western Pacific
China,04-07-2020,213316,2043,624,212692,Western Pacific
China,04-07-2020,428160,1197,1140,427020,Western Pacific
China,04-07-2020,301121,1758,7,301114,Western Pacific
China,04-07-2020,158001,373,992,157009,Western Pacific
China,04-07-2020,50094,1127,210,49884,Western Pacific
China,04-07-2020,197033,705,449,196584,Western Pacific
China,04-07-2020,293794,922,200,293594,Western Pacific
China,04-07-2020,84388,2044,344,84044,Western Pacific
China,04-07-2020,256885,1656,1076,255809,Western Pacific
China,04-07-2020,412368,2454,766,411602,Western Pacific
China,04-07-2020,407481,2449,144,407337,Western Pacific
China,04-07-2020,365099,1674,1193,363906,Western Pacific
China,04-07-2020,162196,319,1181,161015,Western Pacific
China,04-07-2020,130296,1794,1184,129112,Western Pacific
China,04-07-2020,235390,459,1111,234279,Western Pacific
China,04-07-2020,325697,2228,9,325688,Western Pacific
China,04-07-2020,259243,2359,946,258297,Western Pacific
China,04-07-2020,360067,1028,293,359774,Western Pacific
China,04-07-2020,208921,785,818,208103,Western Pacific
China,04-07-2020,21693,105,576,21117,Western Pacific
China,04-07-2020,127688,695,535,127153,Western Pacific
Colombia,04-07-2020,332954,1063,449,332505,Americas
Congo (Brazzaville),04-07-2020,70188,1298,53,70135,Africa
Congo (Kinshasa),04-07-2020,125725,2122,64,125661,Africa
Costa Rica,04-07-2020,223334,319,811,222523,Americas
Cote d'Ivoire,04-07-2020,128295,99,900,127395,Africa
Croatia,04-07-2020,25247,1378,744,24503,Europe
Cuba,04-07-2020,226408,429,45,226363,Americas
Cyprus,04-07-2020,376974,39,301,376673,Europe
Czechia,04-07-2020,163085,1633,735,162350,Europe
Denmark,04-07-2020,117768,1906,1007,116761,Europe
Greenland,04-07-2020,374525,111,757,373768,Europe
Denmark,04-07-2020,401744,964,1099,400645,Europe
Djibouti,04-07-2020,293738,1026,1216,292522,Eastern Mediterranean
Dominican Republic,04-07-2020,3214,266,854,2360,Americas
Ecuador,04-07-2020,258948,2004,900,258048,Americas
Egypt,04-07-2020,220282,2295,107,220175,Eastern Mediterranean
El Salvador,04-07-2020,408749,608,1195,407554,Americas
Equatorial Guinea,04-07-2020,322214,9,430,321784,Africa
Eritrea,04-07-2020,135746,496,174,135572,Africa
Estonia,04-07-2020,306064,1206,747,305317,Europe
Eswatini,04-07-2020,377612,500,828,376784,Africa
Ethiopia,04-07-2020,382724,1140,493,382231,Africa
Fiji,04-07-2020,291579,181,1031,290548,Western Pacific
Finland,04-07-2020,126896,2251,323,126573,Europe
France,04-07-2020,246357,1559,320,246037,Europe
France,04-07-2020,211673,2376,211,211462,Europe
France,04-07-2020,206725,2050,154,206571,Europe
France,04-07-2020,352718,57,350,352368,Europe
France,04-07-2020,364670,280,486,364184,Europe
France,04-07-2020,243733,883,158,243575,Europe
France,04-07-2020,258922,1950,135,258787,Europe
